,No,Sell to Customer No,Ship-to Code,Ship-to County,Posting Date,Customer Posting Group,Salesperson Code,Gen Bus Posting Group,Order Type ID,Is DI Drop Ship,Clean Ship-to County
28759,SCM+040554,2GATTO,DEFAULT,NY,2013-08-21 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28760,SCM+040568,2BASPA,DEFAULT,NY,2013-08-23 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28761,SCM+040741,2LUNA,DEFAULT,NY,2013-09-13 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28762,SCM+040937,2RAGUB,DEFAULT,NY,2013-10-01 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28763,SCM+041178,2BASPA,DEFAULT,NY,2013-10-23 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28764,SCM+041373,2RAGUB,DEFAULT,NY,2013-11-12 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28765,SCM+041439,2BECCO,DEFAULT,NY,2013-11-20 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28766,SCM+041638,2BASPA,DEFAULT,NY,2013-12-09 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28767,SCM+041639,2BECCO,DEFAULT,NY,2013-12-09 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28768,SCM+041856,2LEZIE,DEFAULT,NY,2013-12-18 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28769,SCM+042056,2PRIRE,DEFAULT,NY,2014-01-13 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28770,SCM+042203,2BASPA,DEFAULT,NY,2014-01-22 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28771,SCM+042515,2GATTO,DEFAULT,NY,2014-02-26 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28772,SCM+042516,2GATTO,DEFAULT,NY,2014-02-26 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28773,SCM+043110,2GATTO,DEFAULT,NY,2014-04-30 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28774,SCM+043405,2ROCRE,DEFAULT,NY,2014-06-02 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28775,SCM+043416,2RAGUB,DEFAULT,NY,2014-06-03 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28776,SCM+043501,2OSGRO,DEFAULT,NY,2014-06-17 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28777,SCM+043673,2BASPA,DEFAULT,NY,2014-07-01 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28778,SCM+044083,2BECCO,DEFAULT,NY,2014-08-15 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28779,SCM+044213,2BASPA,DEFAULT,NY,2014-08-28 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28780,SCM+044269,2MEZLR,DEFAULT,NY,2014-09-02 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28781,SCM+044606,2RAGUB,DEFAULT,NY,2014-10-10 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28782,SCM+044657,2GATTO,DEFAULT,NY,2014-10-23 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28783,SCM+044825,2BASPA,DEFAULT,NY,2014-11-05 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28784,SCM+044917,2OSGRO,DEFAULT,NY,2014-11-14 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28785,SCM+045011,2RAGUB,DEFAULT,NY,2014-11-24 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28786,SCM+045135,2BASPA,DEFAULT,NY,2014-12-05 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28787,SCM+045452,2BASPA,DEFAULT,NY,2015-01-13 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28788,SCM+045808,2OSGRO,DEFAULT,NY,2015-02-26 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28789,SCM+045844,2BASPA,DEFAULT,NY,2015-02-26 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28790,SCM+046686,2OSGRO,DEFAULT,NY,2015-05-28 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28791,SCM+046914,2NOVEC,DEFAULT,NY,2015-06-19 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28792,SCM+047805,2GATTO,DEFAULT,NY,2015-09-28 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28793,SCM+047866,2BASPA,DEFAULT,NY,2015-10-05 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28794,SCM+047901,2BASPA,DEFAULT,NY,2015-10-06 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28795,SCM+048210,2BASPA,DEFAULT,NY,2015-11-04 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28796,SCM+048418,2BASPA,DEFAULT,NY,2015-11-24 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28797,SCM+048665,2BASPA,DEFAULT,NY,2015-12-22 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28798,SCM+049319,2RUTHS,DEFAULT,NY,2016-02-11 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28799,SCM+049379,2BABBO,DEFAULT,NY,2016-02-25 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28800,SCM+049482,2LUPAR,DEFAULT,NY,2016-03-07 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28801,SCM+049715,2BASPA,DEFAULT,NY,2016-04-06 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28802,SCM+049857,2BASPA,DEFAULT,NY,2016-04-21 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28803,SCM+050018,2OSGRO,DEFAULT,NY,2016-05-06 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28804,SCM+050248,2BASPA,DEFAULT,NY,2016-06-03 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28805,SCM+050297,2GATTO,DEFAULT,NY,2016-06-07 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28806,SCM+050381,2LUPAR,DEFAULT,NY,2016-06-15 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28807,SCM+050417,2FRANT,DEFAULT,NY,2016-06-16 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28808,SCM+050982,2BASPA,DEFAULT,NY,2016-08-05 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28809,SCM+051430,2RAGUB,DEFAULT,NY,2016-09-27 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28810,SCM+051589,2LEZIE,DEFAULT,NY,2016-10-18 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28811,SCM+051590,2LEZIE,DEFAULT,NY,2016-10-18 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28812,SCM+052264,2GATTO,DEFAULT,NY,2016-12-22 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28813,SCM+052266,2BASPA,DEFAULT,NY,2016-12-22 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28814,SCM+053007,2LEZIE,DEFAULT,NY,2017-03-17 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28815,SCM+053143,2BASPA,DEFAULT,NY,2017-04-03 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28816,SCM+053555,2GATTO,DEFAULT,NY,2017-05-14 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28817,SCM+053759,2BABBO,DEFAULT,NY,2017-06-14 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28818,SCM+054207,2BABBO,DEFAULT,NY,2017-08-02 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28819,SCM+054284,2LUPAR,DEFAULT,NY,2017-08-14 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28820,SCM+054573,2BASPA,DEFAULT,NY,2017-09-20 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28821,SCM+054854,2LUPAR,DEFAULT,NY,2017-10-19 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28822,SCM+055335,2OSGRO,DEFAULT,NY,2017-12-15 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28823,SCM+055566,2LUPAR,DEFAULT,NY,2018-01-05 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28824,SCM+055674,2BECCO,DEFAULT,NY,2018-01-19 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28825,SCM+055944,2OSGRO,DEFAULT,NY,2018-02-12 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28826,SCM+055945,2GABRI,DEFAULT,NY,2018-02-12 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28827,SCM+055946,2BASPA,DEFAULT,NY,2018-02-12 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28828,SCM+056636,2LEZIE,DEFAULT,NY,2018-05-11 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28829,SCM+057059,2BABBO,DEFAULT,NY,2018-07-02 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28830,SCM+057308,2HARVA,DEFAULT,NY,2018-07-30 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28831,SCM+057315,2GABRI,DEFAULT,NY,2018-07-31 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28832,SCM+057334,2GABRI,DEFAULT,NY,2018-08-02 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28833,SCM+058040,2GATTO,DEFAULT,NY,2018-10-17 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28834,SCM+058068,2REMRE,DEFAULT,NY,2018-10-19 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28835,SCM+058475,2BASPA,DEFAULT,NY,2018-12-06 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28836,SCM+058490,2ECCOR,DEFAULT,NY,2018-12-07 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28837,SCM+059197,2GATTO,DEFAULT,NY,2019-02-04 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28838,SCM+059523,2GATTO,DEFAULT,NY,2019-03-12 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28839,SCM+059572,2OSGRO,DEFAULT,NY,2019-03-14 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28840,SCM+059623,2OSGRO,DEFAULT,NY,2019-03-20 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28841,SCM+059864,2BECCO,DEFAULT,NY,2019-04-16 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28842,SCM+060068,2OSGRO,DEFAULT,NY,2019-05-07 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28843,SCM+060211,2OSGRO,DEFAULT,NY,2019-05-30 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28844,SCM+060259,2GATTO,DEFAULT,NY,2019-06-05 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28845,SCM+060301,2GATTO,DEFAULT,NY,2019-06-06 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28846,SCM+060347,2GABRI,DEFAULT,NY,2019-06-11 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28847,SCM+060385,2REMRE,DEFAULT,NY,2019-06-12 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28848,SCM+060446,2BASPA,DEFAULT,NY,2019-06-18 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28849,SCM+061942,2ESCAR,DEFAULT,NY,2019-11-18 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28850,SCM+062428,2LEZIE,DEFAULT,NY,2019-12-30 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28851,SCM+063015,2OSGRO,DEFAULT,NY,2020-02-25 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28852,SCM+064939,2LUPAR,DEFAULT,NY,2020-11-02 00:00:00.000,2NYRESTAUR,KBU,NYRES,0,No,NY
28853,SCM+028063,2JOANI,DEFAULT,NY,2010-04-27 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28854,SCM+028139,2JOANI,DEFAULT,NY,2010-04-29 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28855,SCM+028262,2JOANI,DEFAULT,NY,2010-05-06 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28856,SCM+028383,2JOANI,DEFAULT,NY,2010-05-17 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28857,SCM+028813,2JOANI,DEFAULT,NY,2010-06-23 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28858,SCM+028905,2JOANI,DEFAULT,NY,2010-07-06 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28859,SCM+029492,2JOANI,DEFAULT,NY,2010-08-30 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28860,SCM+029986,2JOANI,DEFAULT,NY,2010-10-14 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28861,SCM+030364,2JOANI,DEFAULT,NY,2010-11-11 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28862,SCM+030544,2JOANI,DEFAULT,NY,2010-12-02 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28863,SCM+031889,2JOANI,DEFAULT,NY,2011-03-22 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28864,SCM+032303,2JOANI,DEFAULT,NY,2011-05-03 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28865,SCM+032451,2JOANI,DEFAULT,NY,2011-05-17 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28866,SCM+032854,2JOANI,DEFAULT,NY,2011-06-21 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28867,SCM+035574,2JOANI,DEFAULT,NY,2012-03-29 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28868,SCM+035615,2JOANI,DEFAULT,NY,2012-04-05 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28869,SCM+036450,2JOANI,DEFAULT,NY,2012-06-27 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28870,SCM+036876,2JOANI,DEFAULT,NY,2012-08-14 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28871,SCM+037939,2JOANI,DEFAULT,NY,2012-12-04 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28872,SCM+038234,2JOANI,DEFAULT,NY,2012-12-27 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28873,SCM+039467,2JOANI,DEFAULT,NY,2013-05-08 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28874,SCM+040383,2JOANI,DEFAULT,NY,2013-08-06 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28875,SCM+041205,2JOANI,DEFAULT,NY,2013-10-24 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28876,SCM+042794,2JOANI,DEFAULT,NY,2014-03-25 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28877,SCM+043421,2JOANI,DEFAULT,NY,2014-06-04 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28878,SCM+043435,2JOANI,DEFAULT,NY,2014-06-06 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28879,SCM+043437,2JOANI,DEFAULT,NY,2014-06-06 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28880,SCM+045225,2JOANI,DEFAULT,NY,2014-12-16 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28881,SCM+045810,2JOANI,DEFAULT,NY,2015-02-26 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28882,SCM+046608,2JOANI,DEFAULT,NY,2015-05-19 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28883,SCM+047202,2JOANI,DEFAULT,NY,2015-07-21 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28884,SCM+048812,2JOANI,DEFAULT,NY,2015-12-30 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28885,SCM+049161,2JOANI,DEFAULT,NY,2016-01-26 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28886,SCM+049387,2JOANI,DEFAULT,NY,2016-02-25 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28887,SCM+049690,2JOANI,DEFAULT,NY,2016-03-30 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28888,SCM+049986,2JOANI,DEFAULT,NY,2016-05-05 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28889,SCM+050064,2JOANI,DEFAULT,NY,2016-05-11 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28890,SCM+050875,2JOANI,DEFAULT,NY,2016-07-29 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28891,SCM+051131,2JOANI,DEFAULT,NY,2016-08-24 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28892,SCM+051704,2JOANI,DEFAULT,NY,2016-10-28 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28893,SCM+052038,2JOANI,DEFAULT,NY,2016-11-30 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28894,SCM+052262,2JOANI,DEFAULT,NY,2016-12-22 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28895,SCM+052713,2JOANI,DEFAULT,NY,2017-02-10 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28896,SCM+053207,2JOANI,DEFAULT,NY,2017-04-07 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28897,SCM+053398,2JOANI,DEFAULT,NY,2017-05-01 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28898,SCM+053552,2JOANI,DEFAULT,NY,2017-05-14 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28899,SCM+053977,2JOANI,DEFAULT,NY,2017-07-03 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28900,SCM+054375,2JOANI,DEFAULT,NY,2017-08-23 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28901,SCM+055139,2JOANI,DEFAULT,NY,2017-11-15 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28902,SCM+055341,2JOANI,DEFAULT,NY,2017-12-15 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28903,SCM+056333,2JOANI,DEFAULT,NY,2018-04-04 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28904,SCM+056961,2JOANI,DEFAULT,NY,2018-06-15 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28905,SCM+057615,2JOANI,DEFAULT,NY,2018-08-29 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28906,SCM+057895,2JOANI,DEFAULT,NY,2018-09-27 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28907,SCM+058370,2JOANI,DEFAULT,NY,2018-11-21 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28908,SCM+058820,2JOANI,DEFAULT,NY,2019-01-03 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28909,SCM+059763,2JOANI,DEFAULT,NY,2019-04-04 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28910,SCM+060142,2JOANI,DEFAULT,NY,2019-05-17 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28911,SCM+060529,2JOANI,DEFAULT,NY,2019-06-27 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28912,SCM+060881,2JOANI,DEFAULT,NY,2019-07-26 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28913,SCM+061182,2JOANI,DEFAULT,NY,2019-09-04 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28914,SCM+061319,2JOANI,DEFAULT,NY,2019-09-17 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28915,SCM+061412,2JOANI,DEFAULT,NY,2019-09-24 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28916,SCM+061520,2JOANI,DEFAULT,NY,2019-10-09 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28917,SCM+061647,2JOANI,DEFAULT,NY,2019-10-22 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28918,SCM+061853,2JOANI,DEFAULT,NY,2019-11-12 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28919,SCM+061899,2JOANI,DEFAULT,NY,2019-11-14 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28920,SCM+062263,2JOANI,DEFAULT,NY,2019-12-12 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28921,SCM+063943,2JOANI,DEFAULT,NY,2020-06-25 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28922,SCM+064120,2JOANI,DEFAULT,NY,2020-07-17 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28923,SCM+064232,2JOANI,DEFAULT,NY,2020-07-31 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28924,SCM+064576,2JOANI,DEFAULT,NY,2020-09-23 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28925,SCM+064904,2JOANI,DEFAULT,NY,2020-10-28 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28926,SCM+065027,2JOANI,DEFAULT,NY,2020-11-11 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28927,SCM+065593,2JOANI,DEFAULT,NY,2021-01-05 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28928,SCM+066111,2JOANI,DEFAULT,NY,2021-03-11 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28929,SCM+066112,2JOANI,DEFAULT,NY,2021-03-11 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28930,SCM+066113,2JOANI,DEFAULT,NY,2021-03-11 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28931,SCM+066114,2JOANI,DEFAULT,NY,2021-03-11 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28932,SCM+066116,2JOANI,DEFAULT,NY,2021-03-11 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28933,SCM+066166,2JOANI,DEFAULT,NY,2021-03-23 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28934,SCM+066457,2JOANI,DEFAULT,NY,2021-04-22 00:00:00.000,2NYRESTAUR,DES,NYRES,0,No,NY
28935,SCM+026821,3ACKER,DEFAULT,NY,2010-01-06 00:00:00.000,3NYSTORE,LDA,NYSTO,0,No,NY
28936,SCM+026822,3PASSE,DEFAULT,NY,2010-01-06 00:00:00.000,3NYSTORE,BDA,NYSTO,0,No,NY
28937,SCM+026849,3MORCO,DEFAULT,NY,2010-01-08 00:00:00.000,3NYSTORE,FKI,NYSTO,0,No,NY
28938,SCM+027045,3MORCO,DEFAULT,NY,2010-01-25 00:00:00.000,3NYSTORE,FKI,NYSTO,0,No,NY
28939,SCM+027077,3PUTNM,DEFAULT,NY,2010-01-28 00:00:00.000,3NYSTORE,SGR,NYSTO,0,No,NY
28940,SCM+027086,3ACKER,DEFAULT,NY,2010-01-29 00:00:00.000,3NYSTORE,LDA,NYSTO,0,No,NY
28941,SCM+027117,3HARTS,DEFAULT,NY,2010-02-03 00:00:00.000,3NYSTORE,BDA,NYSTO,0,No,NY
28942,SCM+027151,3DSOKO,DEFAULT,NY,2010-02-04 00:00:00.000,3NYSTORE,MRI,NYSTO,0,No,NY
28943,SCM+027227,3FAIRV,DEFAULT,NY,2010-02-09 00:00:00.000,3NYSTORE,SGR,NYSTO,0,No,NY
28944,SCM+027231,3WINET,DEFAULT,NY,2010-02-09 00:00:00.000,3NYSTORE,BDA,NYSTO,0,No,NY
28945,SCM+027326,3KDLIQ,DEFAULT,NY,2010-02-17 00:00:00.000,3NYSTORE,FKI,NYSTO,0,No,NY
28946,SCM+027334,3PUTNM,DEFAULT,NY,2010-02-18 00:00:00.000,3NYSTORE,SGR,NYSTO,0,No,NY
28947,SCM+027474,3DSOKO,DEFAULT,NY,2010-03-04 00:00:00.000,3NYSTORE,MRI,NYSTO,0,No,NY
28948,SCM+027490,3ACKER,DEFAULT,NY,2010-03-08 00:00:00.000,3NYSTORE,LDA,NYSTO,0,No,NY
28949,SCM+027494,3BACCU,DEFAULT,NY,2010-03-08 00:00:00.000,3NYSTORE,RMA,NYSTO,0,No,NY
28950,SCM+027506,3CHILM,DEFAULT,NY,2010-03-10 00:00:00.000,3NYSTORE,BDA,NYSTO,0,No,NY
28951,SCM+027619,3PUTNM,DEFAULT,NY,2010-03-18 00:00:00.000,3NYSTORE,SGR,NYSTO,0,No,NY
28952,SCM+027802,3FAIRV,DEFAULT,NY,2010-03-30 00:00:00.000,3NYSTORE,SGR,NYSTO,0,No,NY
28953,SCM+027813,3DELAW,DEFAULT,NY,2010-03-30 00:00:00.000,3NYSTORE,SGR,NYSTO,0,No,NY
28954,SCM+027819,3WINEL,DEFAULT,NY,2010-04-01 00:00:00.000,3NYSTORE,LDA,NYSTO,0,No,NY
28955,SCM+027892,3BIGVA,DEFAULT,NY,2010-04-07 00:00:00.000,3NYSTORE,SGR,NYSTO,0,No,NY
28956,SCM+027909,3MAMAR,DEFAULT,NY,2010-04-08 00:00:00.000,3NYSTORE,BDA,NYSTO,0,No,NY
28957,SCM+027910,3HARTS,DEFAULT,NY,2010-04-08 00:00:00.000,3NYSTORE,BDA,NYSTO,0,No,NY
28958,SCM+027916,3MORCO,DEFAULT,NY,2010-04-08 00:00:00.000,3NYSTORE,FKI,NYSTO,0,No,NY
28959,SCM+028071,3MTCAM,DEFAULT,NY,2010-04-27 00:00:00.000,3NYSTORE,RTR,NYSTO,0,No,NY
28960,SCM+028077,3CADAL,DEFAULT,NY,2010-04-27 00:00:00.000,3NYSTORE,SGR,NYSTO,0,No,NY
28961,SCM+028161,3ARTWI,DEFAULT,NY,2010-05-03 00:00:00.000,3NYSTORE,BDA,NYSTO,0,No,NY
28962,SCM+028204,3BIGVA,DEFAULT,NY,2010-05-04 00:00:00.000,3NYSTORE,SGR,NYSTO,0,No,NY
28963,SCM+028269,3FAIRV,DEFAULT,NY,2010-05-06 00:00:00.000,3NYSTORE,SGR,NYSTO,0,No,NY
28964,SCM+028282,3WINEL,DEFAULT,NY,2010-05-11 00:00:00.000,3NYSTORE,BDA,NYSTO,0,No,NY
28965,SCM+028494,3DELAW,DEFAULT,NY,2010-05-24 00:00:00.000,3NYSTORE,SGR,NYSTO,0,No,NY
28966,SCM+028537,3CORTL,DEFAULT,NY,2010-05-25 00:00:00.000,3NYSTORE,BDA,NYSTO,0,No,NY
